ReportGeneratedUTC,AccountId,AccountName,Profile,Region,BackupJobId,ResourceType,ResourceArn,ResourceName,BackupVaultName,State,CreationDate,CompletionDate,RecoveryPointArn,StatusMessage
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,59E2E2CD-9FA0-B201-0047-2F129F75BD5C,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0de734a57c64a4b68,APIEWM09LP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:26:24.205000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-080943b249f95e7cf,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,59FE6CCB-C0A0-C636-A7EB-1C7A450CF835,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-02574452bea181494,REGWM09LP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:21:20.675000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0aa64cf2056306d55,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,5A4BB014-AB35-A3CD-E634-54E067187A27,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-04d21b492ed4f699f,UMSWM09LU02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:22:00.084000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-075279a9b9f2848d1,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,5A74C866-8E01-FFBB-9282-E14EA6C73945,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0db6c8766e2aa5ed9,ISPNW09CP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:42:14.671000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-03c2fe82bf28f65b0,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,5CE0D135-3755-A7AF-DE79-71840C3DD5C2,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0c66a045fdddc3a64,B2BWM09LP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:13:58.912000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0937c1100ddcd5149,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,5EAF6E4A-1916-EEC4-C4E3-718FFAA5F40F,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-013b17adcca9588f0,CCRAPAWSWP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:54:01.957000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0aca1e6b7930e06c0,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,60359A26-185F-2B54-C775-7F3425789989,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-00dc12c240fa7c8cc,BAMWM09LU01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:29:00.549000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0162444b2af9c894a,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,60391F7C-DDC8-943E-753C-F63316E3311E,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-085efaac863c26b61,LDMSSAWSUT01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:49:31.707000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-086fc2d0ed98566ad,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,60F2D134-1505-75B3-D891-A12ACC8FF056,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-03875c2d09d098c07,APIIWM09LP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:25:53.058000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-05ad46af78dcaf6fa,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,62987876-884E-B2DA-0305-AA444971C140,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-013f190562ac020f7,WISAPAWSLP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:44:53.251000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-024a5f4b8b89fffa0,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,6424D82E-1160-CA05-4815-3FB39297A53C,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-02bb2debf661a92e7,MWSWM09LU01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:39:21.386000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0925d8206fed93473,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,64BF2870-E5A1-BCEB-101E-48C621B511D7,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0871e2329efc08bbb,MFAAZ09WP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:18:14.389000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-042bde87d04fecdb8,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,650FB11C-9080-0254-3FDC-65EFBD345F1A,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-07604001f1c2a2e92,ADFSGP09W01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:42:41.352000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-00a7e5b6289020a1e,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,6B596330-AD53-61D1-A159-B8ACEAD49629,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0cd312b0faae6d938,MPESM09WP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:43:50.172000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0568bf927c18f1cc6,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,6CD626D4-D6B6-3EDA-3644-2EBE6C6B94EA,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-00148eaa0ae35031a,IBMGVAWSLP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:41:06.480000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-066a28a957945dd00,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,6D01796E-0BB3-E0B0-8F4A-0C6549458E28,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-011fb949ed742b353,CCTVAPAWSWP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:19:50.877000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0395b364d185139ff,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,6DFB365D-251E-3DB4-CBF9-2007887868F3,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-099cf09c629da8264,RICAPAWSLP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:41:02.963000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0752767be8aba5876,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,712E85E0-8DFA-4941-FEEC-A85567518644,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0ad3d726ddb13b20e,UMSWM09LP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:25:52.560000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-04bd293eee403d829,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,720C2534-AE5F-19A2-B958-723F255855DD,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-034e11bbb8914f546,IBMDBAWSLT01,SS-Daily-EC2-Backup,COMPLETED,2025-09-02T22:00:00+10:00,2025-09-02T22:45:17.348000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-067ab81877b05a629,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,73E550EB-0C99-1750-2F57-7DCB7C586524,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0fe78f2df639dbcfb,FJSAPAWSWP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:47:39.752000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0b98c0bc232dcba77,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,7823B599-1DDF-E660-9762-12333DF6AF85,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0c648ecb331333349,IBMGVAWSLT02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:12:57.808000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-02dfb2523f6efa209,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,783E4DDD-426A-1532-CB41-8ABAF8C10969,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-014bafeb5cee8a760,IBMGVAWSLT01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:22:47.284000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-089a452ae0dcdb31a,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,8091041A-DD44-3FAA-0010-F0EE378A7409,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-006059c2e4304a15b,MWSWM09LQ01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:14:47.495000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0a989bdd2453495ce,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,87261646-6B9A-C4CC-ABD4-2C4D7011CFE9,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-053d92d04db0d4581,PRIFPAUP020,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:39:03.535000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0a78d517e0ed96edb,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,87F5D103-7C5E-4F71-8E16-2A7C1986A5AD,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-07647c69543450486,PRMST09LP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:02:03.296000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-00801e0b4bc0835d5,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,8975FBE5-D3CB-0391-9668-30DFC346CE2A,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-02c91eff7b5d46172,SPLHFAWSLT01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:34:00.717000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0c5affdf2118ff26d,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,8EAA47C4-5F0A-D626-17E9-3F16E29C66FA,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0f0aec5da3b7b917b,WUMAPAWSLP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:56:58.929000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-025dfc881a61fbb86,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,9088E38C-3111-3B09-B0BB-4127D87DE577,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-04597b7fc37cbd30d,UMSWM09LU01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:40:27.025000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-03ef700627d5fd8bc,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,90CD66B9-E3FD-5611-56F1-DF9EC95101E1,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-04a7a56c2994efd52,ADSGEAZ2DC02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:26:59.258000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0e497d541e9ba0ffb,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,91968F3E-6F2F-A6C5-677F-DECE317ADA61,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-03e273ef385363a03,CCTVAPAWSWP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:53:56.994000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0b222f1b53d17dad6,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,926A0368-A45A-E7C1-B5EC-A7893370BE9B,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-04536fa28560c243c,CCTVAPAWSWP03,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:25:59.638000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0842597834b0fa070,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,98940BC7-B57E-32D8-3609-06593380FA9D,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-010f9904cfd2d3619,WLCNW01CP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:31:14.140000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0383852574576ecc5,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,99774F7F-E306-81F9-8F60-FA730E9ADA92,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-023090aa1108d75db,REGWM09LU01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:44:15.323000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0fd010349b1b5f626,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,997E6BA7-EFD8-3451-AEA5-44C0E9624955,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0a956afc2f31b6b54,BAMWM09LP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:35:40.049000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0a30d56b1913d399c,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,9A79AD30-16C5-6DF3-5855-02E9FE9324AD,EFS,arn:aws:elasticfilesystem:ap-southeast-2:503095242877:file-system/fs-0e6fde34077c4e1b0,EBS_Test,aws/efs/automatic-backup-vault,COMPLETED,2025-09-02T15:00:00+10:00,2025-09-02T16:04:36.188000+10:00,arn:aws:backup:ap-southeast-2:503095242877:recovery-point:23383f32-3008-49eb-b023-551e6928580f,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,9B2A0AC2-73C6-5741-4447-C4A4CF4F3CC5,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0da444b4707e0b2b3,JMPAPAWSLP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:46:46.411000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0bd139450314340a3,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,9C74C37F-61AF-350E-8EDE-2B8106971520,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0bd9ef32ff0a1efb5,IBMDBAWSLP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-02T22:00:00+10:00,2025-09-02T23:14:30.330000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-064194177e0d6a62c,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,A273E284-6904-0013-D930-93DBC42FBB51,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0bc830a427763fe15,ISANW09CP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:31:20.765000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0fa96187a40125fbd,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,A282CFA3-104B-7A88-9889-1AC0A5851C54,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0f180647aa0bf7a8f,A2AWM09LU01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:55:30.156000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-05ef27e8fbe246e77,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,A2EFEA25-DF04-703E-A162-BA9C6A3C4D77,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-03955b53ce3a0bf8e,UMSWM09LP03,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:48:20.079000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0bb160ecb8dac89cb,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,A5437A26-7070-B2CE-75AC-46DA94A3CEE3,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-09ed8f4023925c410,A2AWM09LD01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:19:37.809000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-015bac80162bb40d2,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,A935355E-8726-25D5-EEE8-A77A8ED4B833,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0c82aa84971eb71ca,DBXAPAWSRP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:31:01.867000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-020f626376d0723db,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,AABE2AB3-3DB6-6DDA-8664-6A39C4FD1010,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-090cbf99d3596ab2f,REGWM09LP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:37:53.889000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-066884e10fdb3dee5,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,AC566400-FAE3-0157-69B3-611A0FA5E9D7,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0a058a98524dd91d6,APIEWM09LD01 - (D10-MFT)--dont terminate,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:43:57.475000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-08996861ee1b5470c,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,ACF7F811-C128-E486-0F2B-3B157E6C9A73,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0ccb5a97899b76f37,TCSWM09LP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:15:40.168000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0f11e497a29b259a5,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,AE772486-C0A3-0CA8-F287-39A9D368CFFD,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-087154bf3f438a307,CCSWM09LU01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:18:09.099000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-02e4782be4295bc69,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,B2E6B32D-8682-D968-3B79-4BC188DC6128,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0be5b95be8c9ede1e,WEBSM09WP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:58:16.654000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-063a5df73ef8b4e27,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,B37B5522-6D1D-A2BA-7E0E-974695DF3FB3,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0cfbc1b76662087d8,APIEWM09LU01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:48:53.150000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0c4f4c7700c3e8e4d,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,B47D0097-F2F9-3AF4-7F76-06214E1D80FA,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-03ec7b7ed40fa3dcc,TCSWM09LP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:03:16.940000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-06cf18035ab7d670a,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,B664CEEE-20D1-92AA-F755-43EF128CF3F7,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-08a1ac8184652bc03,UMSWM09LP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:23:29.022000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0d77efb71f8afe7c8,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,B6FB04C7-8C74-DBCE-0C2E-C9617FFEFA66,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0b842e2e871b341f9,B2BWM09LU02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:26:04.863000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0afa1c9cad48335e5,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,B874899C-7A55-98C2-A072-5AC553CF485C,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-096cb0a96a5a918fa,A2AWM09LP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:57:04.217000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0cd21c65243a02269,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,BB5781C9-6835-5303-D9BA-2959AF033C7A,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0c967cffc76017e5e,WISAPAWSLP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:53:57.164000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-01392e2a27057ff00,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,BE9FC919-2D31-4A33-76D5-65A4C0DE99AD,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0edd9ca808258badd,B2BWM09LD01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:03:11.922000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0644bc877467c46a7,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,BF15E7A8-EE98-BC0C-012E-364BBC1850E1,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-024efe9e1ae53c10a,APIEWM09LP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:18:14.347000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0bd5383d9d683643a,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,C2B32942-6F6D-4F53-981F-952F1959E741,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0fc9a98ae2635728a,APIEWM09LU02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:39:34.891000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0511117e1f9b0895e,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,C5357B30-CEBC-43E4-51E8-D51F131FDC29,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0c8c3c42e8c67261e,a2awm09lq01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:48:10.811000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0ed5deeae089258b3,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,C8CCABD4-644E-AB00-CCEF-7C7674C66ED5,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-04a1ce4a446bc944b,APIIWM09LU01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:35:41.557000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-06bc62ff62d1e8e19,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,CB5D9373-684D-610C-C686-12B42FFEC3A2,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0295aedf070a6dfae,APESM09WP01,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:36:39.596000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0ea620e56868b4590,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,CEEF8CF2-A143-51D5-312F-B74ADC0B2D5B,EFS,arn:aws:elasticfilesystem:ap-southeast-2:503095242877:file-system/fs-0b3fc9eea1d623c0d,IBM-ISV-IAG-Test,aws/efs/automatic-backup-vault,COMPLETED,2025-09-02T15:00:00+10:00,2025-09-02T18:07:34.163000+10:00,arn:aws:backup:ap-southeast-2:503095242877:recovery-point:d322c057-4fb8-4da3-86f5-4fd04b443865,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,D3A831A0-6BDF-FDA2-E6FC-0BF1AEA7024F,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0f6762dab64288baa,APESM09WP06,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T01:48:20.086000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-09567d7ad6e785c82,
2025-09-03T00:52:19Z,503095242877,Shared Services,account503095242877,ap-southeast-2,D3AA49A8-B532-E96C-8BAF-52B1081A1C13,EC2,arn:aws:ec2:ap-southeast-2:503095242877:instance/i-0165807befb8ddf2e,IBMADAWSWP02,SS-Daily-EC2-Backup,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T02:21:03.642000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0da7ee9fed07bb90f,
